review,sentiment,product_category
I wanted to love this dress! i ordered it when there was a 20 percent off special and couldn't wait to get it. the colors are as depicted and the dress fit true to size. i also liked that it wasn't too short. what i didnt like was that the dress is lined in white  which you can plainly see in the picture  but i didnt notice before ordering. i just think it would have been much prettier lined in black. im disappointed and the dress is going back.,0,Dresses
I bought this dress for a wedding i have this summer  and it's so cute. unfortunately the fit isn't perfect. the medium fits my waist perfectly  but was way too long and too big in the bust and shoulders. if i wanted to spend the money  i could get it tailored  but i just felt like it might not be worth it. side note - this dress was delivered to me with a nordstrom tag on it and i found it much cheaper there after looking!,0,Dresses
I love the look of this top. my original order was returned because of a defect but the customer service was wonderful. they took it back at the store and sent out another one right away.  the style is very flattering and the quality of the denim is excellent.  love the back zipper as well.,1,Blouses
This dress is thin and completely see through. it is definitely not worth the price tag. would be really cute in a thicker material.,0,Dresses
"I agree with the other reviewer: the snaps at the ankle are a cute idea  but bad in execution. they look and feel odd when on. ---------- these fit tts  and they are soft with decent stretch. but the rise is much lower on me than other 8.5"" rise jeans i have; as a 43 year-old woman they seemed inappropriately low-hanging on me. ---------- as an aside  these will def. color transfer - there is a whole lotta rinse on these. and they have a strange chemical smell to them; not sure if that will diss",0,Jeans
I ordered the yellow color way expecting it to be a mustard color. it seemed to have a greenish tint to it and didn't look right on me. also the pockets didn't lay right so the flower didn't look right.,0,Fine gauge
Boxy  short & wide! luv this brand but super disappointed with this design...,0,Knits
I wore this dress to work with a tan pair of booties and the compliments started upon entry and did not stop till the end of the day. very feminine and comfy all at once.,1,Dresses
Dress is very pretty  but very short  almost tunic length.,0,Dresses
The pattern and colors are very pretty  and the material is soft and silky. i returned it  though  because it is very low-cut in the front. it comes down to between my breasts  which is not going to work for me.,0,Knits
I really like this sweater. i would suggest ordering a size up. i could had worn my normal size but a size up was much more comfortable. i have a burnt orange skirt that i wear with this and it makes the flowers pop.,1,Fine gauge
I ordered this dress online. the colors are pretty (if you like pastels) and the fit is true to size  however  it fits very much like a maternity dress. for those of you rocking a baby bump  this is a good choice. for others who are not  it's just not flattering. my figure got lost in the dress and the high waist did not look good on me. i returned it.,0,Dresses
Flattering fit and neckline. too thin to wear without a cami or tank underneath (for me)  but i was expecting that. great go-to tee.,1,Knits
Thrilled this statement piece is back. i get so many compliments on this and it's practical as well for our cold minnesota winters. highly recommend!,1,Sweaters
This too is so beautiful in person. there is gold dots all over the blouse that are not overwhelming. i love this top with business attire and denim. fits tts.,1,Blouses
Does not say ribbed. did not want ribbed. would not have bought ribbed,0,Legwear
"The smocking is beautiful. the fabric is soft and flowy  it is not too sheer for work. the blouse fits tts. i have this in 3 colors and take the xs and have even bought the xxs. for reference  i am a 32 b.5'8"" and 110lbs. it is a nice layering length and is not boxy. the armholes fit nicely. i wish they still had the blue.",1,Knits
Like others  i was drawn to the collar  fabric and overall look to it....  ________  pros:  - thicker fabric so it hides lumps and bumps well.  - collar is so classy  but i am drawn to anything with a collar.  - pockets are a nice touch.  _______  cons:  - thicker fabric and polyester = got hot rather quickly in it.  - runs a tad small if you have hips. there was only a medium at the store to try on and it fit everywhere but the hips; it just didn't flare out much for me being hourglass. a large,0,Dresses
This is a pretty top but the arm sleeves are scratchy. i have sensitive skin  and had to return it because of this. otherwise  it would have been a keeper.,0,Knits
Saw this top online and hoped for the best. my hopes were rewarded! lovely lightweight summery top but i think with a cardigan it could be worn in the fall also. i asked 4 friends if they liked it and they all agreed it was very flattering so i decided it was a keeper. have worn it three times since purchasing and have received lots of compliments.,1,Knits
I bought this for my mother and she really loves it. it is a bit on the large side for her but have decided to keep it. the quality seems very good and great styling for a washable item! i actually like it so much i may order one for myself!,1,Fine gauge
I have purchased many dresses from retailer for weddings and events.  this is the first time i have been disappointed with the quality.  however  the sleeve on this dress ripped after lifting up my toddler son in the middle of a wedding.  the size 4 seemed to fit perfectly  but the fabric had no give.  it was not overly tight in the bust as i am bra size 34aa.  for the price  i expected better.  the color and style of the dress is gorgeous  so perhaps ordering one size up is the answer. . .,0,Dresses
This dress had so much potential but the horizontal knit ruined it. i tried on size xxs in grey since my usual petite xxs size was not available. the fabric was a good weight and dress was well constructed. however  the wide horizontal knit made the dress bulge out at places especially in the lower body thus made me look wide and bulky. i wish they had used a cable knit pattern which will make the dress drape much more nicely and more flattering.,0,Dresses
It was love at first sight. the only problem was that it didn't come in my size. i took a chance and order a size smaller and it worked out great. its a great item that can be worn in the spring and fall. exactly what i was looking for.,1,Fine gauge
This dress is beautiful but the bottom half was too tight for my shape.,0,Dresses
"I tried yellow motif  but unfortunately  i did not purchase it.  it was quite difficult to explain why it did not work for me...  i liked its floral pattern and shape of sleeves.  texture was ok.  usually  i like a cool touch of linen.  but this t-shirt was not as comfortable as the other products made of linen.  i was not quite sure; it just was not right for me.  only word i could think was ""average.""  personally  i do not recommend it  but who knows  maybe it is right for you...  so  try wear",0,Knits
"This super cute skirt has a beautiful drape and overall fit. i was afraid the tie at the front would emphasize my slight tummy  but to the contrary  the skirt is flattering and slimming. at 5'3""  the front of the skirt hits at my upper to mid knee. 118 lbs.  26"" waist  36"" hips  size 2 regular is a perfect fit.",1,Skirts
I was really excited to get this dress  i initially ordered a small (i am a size 4) but when i tried it on  it was really tight. the bodice at the top fit strangely-i had to shorten the straps quite a bit  and the dress just looked off. i love retailer and get all of my dresses from there  and the look of the dress on line was beautiful  but just didn't fit right. i did love the lace look  and would love seeing more dresses with this design.,0,Dresses
Quality piece except the fit is way off. i have a 32 c bust and long narrow torso  larger on the bottom. i ordered the small. i frequently wear a small/extra small on top and i was busting out of this in the chest area. however  the fit then flares way out from the torso and it just looked dumpy and overpowered my 6 foot frame. i marked it as running small  which it does on top  but then it runs very large on bottom. wanted it to work  but didn't.,0,Dresses
"First i must say that i bought this zip up hoodie because of the material and how incredibly soft and comfortable it was - absolutely worth the price. however  the sleeves were about 4"" too long! because i am a seamstress  and this was an easy hem for me i went ahead and purchased it and hemmed up the sleeves  but i was honestly shocked how long they were. you would have to have very long arms for this to fit you without alterations. if you don't mind rolling them up i suppose it might work as w",1,Lounge
There is a lot of fabric here! the legs fit me fine  but they are long and when you roll them up it creates a bunching of fabric in an awkward area. i've also found that they don't stay rolled up in the back  especially if you sit down. it's a shame since the fabric is soft and comfortable. maybe sizing down would've helped  but i doubt that would've fixed the problem of the cuffs staying rolled up.,0,Shorts
"I got this dress and the material was super fuzzy and itchy. the prior reviews stated it was ""warm and cozy"" and not itchy at all  but i found it to be uncomfortably so. the dress was true to size for me and the length was good. i loved the plaid in the material just wished the material had been more soft and not rough. the material reminded me of mohair.",0,Dresses
But i thought this was lace or with texture  it is more a pattern on regular fabric.    colors are nice  there are subtle flowers with bright colors in the pattern  the fit is nice  the 0p fit snugly enough  i don't think there was much give but that was comfortable enough. petite length did end below the knee as shown. i think it would have been nicer shorter but don't want to have to pay extra to ehm so i left that one behind...maybe on sale :-),1,Skirts
For me  this top ran true to size. i'm so glad i ordered it in my normal size  because the spandex would have made the top way too clingy for me. i am normally a 8/medium on top and 12 bottom. i ordered this in a medium  and do not find it large at all. if you are going for a fitted look  sizing down may be best  but i didn't want it tight. on me  it's a little looser than what is shown on the model  but it still fits very nice  and not sloppy. i am not a fan of baggy tops. i have no issues with,1,Knits
This dress is a keeper. fits true to size  comfortable and love the pockets. it can be a casual day dress or add some jewelry for a night time dinner out. i was concerned with the fabric being a velvet material but is very light and comfortable,1,Dresses
I loved this top when i wore it! it draped beautifully. i always snatch up all of bordeaux t-shirts because of the way they hang. but beware - you must dry this flat. i've always had no problem washing and drying their t-shirts  but this one shrunk up to half it's size the first time i washed it and is no longer wearable. it does say on tag lay flat to dry and they mean it!,0,Knits
"The photo of these is truly misleading - they are a beautiful vibrant print - see the close-up photo. they are much longer on a regular person - they come a few inches above my ankle and i am 5'5""there is a neat slit off to the side on the front of each (like a pleat) that really allows a nice flow. these look great with boots  flats and do sit lower on the waste as i think they run slightly large. not lined  but drape beautifully. there are pockets (sewn closed upon purchase) and pack pockets.",1,Pants
"I love this dress and would have bought it on the spot without hesitation if i just had an event to wear it to! i am plus sized (18 pants  16 dress  5' 7""  36-38 ddd) and i never size down but i was able to with this dress because it is so flowy. the dress hit just below my knee and the only fit difference i saw when i tried on the petite is that it was slightly shorter (still no thigh showing). this would be flattering on absolutely anyone! if you are worried about bulges this dress will give y",1,Dresses
With a skirt so vibrant  it's hard not to feel happy wearing it. i tried this on in store  following a spring fashion show. while i usually need petite sizes for length/proportion purposes (i'm 5'4  slender build)  the regular size 2 was a great fit and length. any shorter and it may have taken a bit of the elegance away from the skirt (and i don't necessarily mind a shorter length  but this was beautiful as it was). the price is a bit steep  but the quality of the material justifies it. the one,1,Skirts
I love love this top and bought it in both colors. it runs a tad big but fits me well. both l and xl fit me well  but the xl was longer so i have one in each size. i really like this top. it looks good  goes well with most pants especially blue  and is very comfortable. i am very happy with my purchase.,1,Knits
Very soft material  probably will pill quickly but it is super comfortable. it is also very low cut; it works perfectly for me for breastfeeding because each of the front panels can be easily pulled to the side. a cami underneath is required  the model definitely isn't wearing a bra. i'll be wearing a nursing tank under this. definitely a good print for summer.,1,Knits
Love this top! it's pretty  unique and well made. i did size down to a small for reference and still have a slightly oversized look.,0,Knits
I was so excited to try these on at my local retailer. i'm so glad i did before i ordered them online because i found the fit to be totally off. the pants bulged around my hips and looked very awkward. they were also not as soft as i expected them to be.,0,Lounge
Ok  if i had a different body  this would be awesome but i have a big butt and meaty thighs so just did not flatter me. although my husband couldn't tell that the pants were tugging on me (thanks to the pattern it does camouflage)  it was uncomfortable. so if you are built like me  this isn't the jumpsuit for you.     this is a well made garment but there is no give in the butt and thigh area (hence would not recommend for my thick thighed sisters).     for reference  i am 5'3 and 150 pounds. th,0,Pants
This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,0,Trend
I don't have a large head but i could barely squeeze this blouse over mine. i also ordered the xs even though i'm usually a small and it was still blousier than i would have liked. already returned it. on the plus side  it's gorgeous.,0,Blouses
"I really wish this had fit me so i could keep the vest. beautiful colors and construction. i am 5'9"" with a 36c chest. the medium was quite a bit too small across the chest (i could not close the hook) but it fit perfectly around the hips. i did not want to order a large because i felt the boxy style would be too large around the hips even if the chest fit better.",1,Outerwear
I was disappointed by this dress. i listened to the reviews and ordered one size up  a size 6 instead of my usual 4  and that was the correct size. fit like a glove. unfortunately  the style left much to be desired. this dress is very costume-y. i felt like a wench from the renaissance fair. not a good vibe. it is a beautiful dress  i'm not denying that  but not as a dress you would actually wear to an event. there's just too much going on with the tapestry look and the many types of fabric. i a,0,Dresses
I stumbled upon this item at my local retailer  and immediately had to true it on. the colors are so lovely in person. after trying it on  i was disappointed :( the material has a foamy/air feel to it  and the skirt seems to run small. needless to say  i didn't purchase this item.,0,Skirts
I found this dress to be perfect for the winter season. its warm  sleek  and classy. this dress is made in the usa so it is worth the price. i love the opening on the back and find it be flattering. it can be worn with tights for the winter and easily worn without in the summer. a wise investment for my closet!,1,Dresses
"I have been lusting after this dress and though tit would be great for thanksgiving. the fit for me  however  is totally wrong. for reference  i'm 32dd  5'8""  140 lbs  and am a s or 4. the small fit well in the body area but felt a little small in my upper arms. the arm length was more of a 3/4 sleeve on me which looked terrible because the sleeves are baggy. the quality felt like it was lacking  too. the material felt like it would pill easily. order with caution.",0,Dresses
Love this vest. fits very similar to the pilcro denim jacket. the fabric is softer  and not too heavy. the wash on mine is pretty close to the one in the picture  maybe half a shade darker. can see myself wearing this with summer maxi dresses  skirts  and pants  a very versatile piece that will go into fall. i usually take a 0/2 and the xs fit perfectly.,1,Jackets
Great sweater for any occasion. may be dressed up and/or worn with jeans. very versatile. love that it is short sleeves. size is true to fit.,1,Knits
Like everyone else  i ignored this vest in the store. my mom actually gave it to me to try on and practically forced me to buy it. it wasn't until  i got home that i discovered its versatility. i got it in the beginning of june so haven't been able to wear it much  but fall is quickly approaching and i already have at least ten outfits to wear with it. it's classy and can dress up any outfit.,1,Jackets
The fit was not flattering at all  but the worst part was the colors were really dull and not bright as shown in the online photos.,0,Fine gauge
"I'm 5'5"" and i think fairly proportioned (120 lbs  34b) and the peplum hit well above my waist. since having kids i'm a little obsessive about avoiding any shirt that could double as maternity... and this struck me as one. it's a cute too  but once it's on i don't feel it's very flattering.",0,Knits
Was very surprised when i opened the package  this dress is very thin fabric and you need to wear a half slip as it is see through. the top of the dress is short to the draw string and does not drape bloused style at all. i have a short waist length so it should have worked. the color is a little darker than pictured  but over all looks cheap so full price with tax makes it way over priced. going back asap.,0,Dresses
Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,0,Sleep
I added this to my cart on a whim  and what a nice surprise! the color is gorgeous--this dark plum color is a great alternative to grey  black  or brown. i'm planning to wear it first with a cream sweater  a mustard colored scarf  and a brown leather jacket. i am a pear-shape  and this skirt works very well to structure (and minimize!) my bottom half. it also isn't as short as i thought it might be--although i  like the previous reviewer  plan to wear this with tights and boots. the only negativ,1,Skirts
Love this top b/c it's very feminine! got this at 20% off and it's very flattering!,1,Blouses
I purchased this shirt online. i thought it would be perfect for work  but when i tried it on  i couldn't even button half the buttons. it is also extremely see-through  and even a nude or white cami underneath would look really odd. need to return  unfortunately. if the top came in other colors  i would return for a larger size  but i can't deal with see-through work tops.,0,Blouses
"I bought this tunic in black and am seriously considering buying it in more colors. it is so comfortable and very flattering. i am 5'11""  so many tunics are more like shirts on me  but this one is the perfect length to wear with leggings or pants. the v neck is a nice  feminine touch and i love the change in material around the edges.",1,Knits
This top is beautiful  however it runs beyond big!  i ordered my usual size and i could have fit 2 of me in this top.  i am reordering and going 2 sizes down!  the tie back and embroidery is beautiful.,0,Knits
Fabric is not as rich as shown in photo. dress much shorter than shown in photo. shoulder area is tight and really doesn't blend with the material below. this isn't going to work on very many people - pear shape...just not what i've come to expect from retailer.,0,Dresses
Great flow and and spring color. short waisted and fit wonderfully. i can see how long waisted people would have an issue.,1,Fine gauge
This fits like a regular top for me. i can take petite on top most of the time. i bought this in a medium regular and it fits like my regular high low tees or tops. i think it's so cute on. it's light weight enough for warmer weather. i'm going to love it this spring/summer and into fall with a jacket or cardigan. another plus is it doesn't gape at the armpit which i get sometimes with regular cuts. it's not so low cut on me either  but i have a 32f (37-38ish inches) bust so that may be why? it,1,Knits
"I liked this shirt well enough to order in several colors  preferred it fitting loosely (5'1"" around 100-105 size small). i always look for marine was able and this fit the bill  or so i thought; was so so dismayed to see that after one wash the dye had settled strangely into folds making it look like the shirt had cracks all over it. worse looking on the moss green but still apparent in the black  both no longer wearable.  i am forced to return the shirts but since i do like the shirts i am goi",0,Knits
Perfect fit and i've gotten so many compliments. i buy all my suits from here now!,1,Swim
Bought one for myself and one for my mom.  we both love it.  super soft. boxy and oversized but great for layering over a belted tunic.,1,Jackets
This is a lovely dress - however  there is a weird flap of fabric under the bow that doesn't sit right. it feels a little like a bib. if i could get it to sit right  i would keep it. every angle of the dress is lovely except for head on - which is a small problem.,0,Dresses
I did not have the same experience as the reviewers. this shirt is not what i thought. the front is low cut and i would have to wear something under it. i could not wear this to work  and i would not wear it in public. the fabric isn't bad  but feels flimsy.the fit is tight. i wear a small  or xs in most shirts  and this was ordered in a small and it was tight. i did like the green though  and the color in person is nicer than what is pictured.,0,Knits
Having read all the reviews  i still (bravely) ordered in a size 2 (i can be a 0 or 2 in this brand)...first reaction? adorable style. second reaction? who was the model for this? i am pear shaped  and not short waisted  but the waist is low  and the top is snug...afraid a 4 would be too much top  but don't relish constantly pulling the dress down to keep the waist where it should be. am going into my local mall store  to see if they do have a 4...perhaps that will be better. really hesitant to,1,Dresses
I disliked this dress. it didn't fall on me the way it falls on the model pictured. i think it would work well for tall  thin women with a smaller chest. i am petite with a larger chest  and it accentuated my chest in an unflattering way and managed to make me look frumpy at the same time. not recommended for petite women.,0,Dresses
I was excited to see this top in person  but once i got a close up look at it (and also tried it on) i was disappointed. first  the color is much more persimmon orangey in person and that's a hard color to pull off for a lot of people. it just pulls any pink or red in your skin and highlights it.     second  the top was poorly finished. i had to pick up two to try on because the lace was wonky across the front of the first one i grabbed. so much so that the lace was puckered because it had been,0,Blouses
I purchased the orange version (definitely orange - not red) before heading out on vacation and it was perfect for hot summer weather. the swingy shape keeps you cool and the print is much better in person. the fabric is very soft and hangs well. look forward to wearing to work also with a cardigan. i own a few akemi + akin tops and always get a s. this one seemed a bit large even in s but i liked the length so kept the s.,1,Knits
"The color is nice and the material is what you might find used by a high school drama club with a low budget - a very cheap polyester. on top of that - it is unhemmed and unfinished in any way - so you can bet  that about the second or third wearing there are going to be runs all through the thing. i've attached a picture of the ""hem"" below. on top of that - the ruching is awkward (as mentioned by another reviewers). all in all - kind of terrible.",0,Skirts
I thought this top would be a nice addition to my fall wardrobe  and while the color didn't disappoint  everything else did. it's a very loose slub so it's very see through and thin  i'd have to wear a cami under it. also the tie front has a very high slit! like it went almost halfway up the shirt and definitely would have shown skin unless you layered the shirt. i do think this top would be a cute throw on top for yoga/ gym wear  but definitely not at this price. pass for me sadly...,0,Knits
Originally bought the plaid version and retuned it to order this one in the store to get free shipping. the fit is completely different. i am a consistent small  particularly in dresses of this style. will be exchanging this for a medium  which i hope will fit. love the color and pattern.,0,Dresses
Loved the fit and colors  but the fabric is very thin and see-thru. i tried a nude cami underneath and the cami was completely visible. it did not look appropriate for anything that i wanted to wear the top to.,0,Blouses
These pants have great style and movement.,1,Pants
Going to alter shoulders straps by shortening for a better fit. petite size would have fit better  but was sold out.,0,Sweaters
Very cute jumpsuit  especially for those who want to ease into the jumpsuit style. it looks very much like a dress but is very flattering as a jumpsuit because of the wide legs. the pattern is striking and bold but not garish. it has a low plunging neckline so you may need a camisole underneath (i did!) even though it has padding for those who want to go braless. i purchased a 2p and it fit my 5'3  115 lbs frame perfectly. i would highly recommend!,1,Dresses
"I absolutely loved the look of this top and had to try it on  so i ordered it in xs and s because i own a few other tylho shirts and know they can run large. when they arrived  i could tell with just one look how huge this top runs. i didn't even bother opening the s. for reference  i'm 5'4"" and 135lb  32c  and the xs is slightly too big through my bust. it's barely snug underneath my arms and not at all fitted down the sides of my ribcage  but i'm okay with that since it allows more room to wea",1,Blouses
Pretty fabric  nice style  took it back.,0,Dresses
I was really happy when i saw this romper online and ordered it right away. unfortunately being larger chested i thought i would size up to a medium. bad choice. now i have a beautiful romper that is too big for me. i will be getting this one tailored.,0,Pants
I felt comfortable wearing this to a party. easy to wear and accessorize  .,1,Knits
I was so excited to receive this dress only to come find out that it was not tweed  not the same colors as the picture  spandex material  the fit runs smaller than most of their dresses and the sleeves are capped. i love retailer and prefer their clothes above all other brands but i was extremely disappointed in this dress.,0,Dresses
"This skirt looks very nice in person and it hugs one's cure beautifully. the hem is uneven which makes it more interesting. i am 5'2""  120lbs  tried it in the navy/beige color in size s and size xs  and i found size xs fits better. the fabric is soft and stretchy  and it drapes well. because i am petite  the length of the normal size fits me more like a maxi skirt (it goes all the way down to my mid calf). unfortunately  the petite xs is sold out  so i have to settle with the normal size xs. sti",1,Skirts
I just love the bright yellow floral pattern and the off the shoulder sleeves. the loose fit is really ideal for when i just want to throw something on and run out the door but look super cute at the same time. it runs a little large to give you the flowy look  but i like things flowy so this wasn't an issue for me but a plus!,1,Blouses
"Saw this in the catalog and had to have it.  i paid full price!   while the buttons aren't functional  it is not too revealing.  i work in a casual office and it will be perfectly appropriate especially paired with a jean jacket!   the length is right above knee.  i am 5'6"" 122# and went with the xs",1,Dresses
Very cute and comfortable!does run big  i used the size chart and it's very generous-would order down a size next time.,1,Sleep
This is a great shirt. the ruffles are strategically placed and hide any stomach flaws. i get that others are surprised by the arm slits but a couple of well placed stitches will make it very work appropriate or if you're worried about arm waggle. the color borders on black/navy,1,Knits
Just gorgeous  the dress makes a nice transition piece for early fall! perfect in every way!,1,Dresses
An awful dress! retailer why didn't you post my last review. i would not even give it a quarter of a star.,0,Dresses
Love this t. i now have all the colors. it is so soft and comfortable. great with jeans or dressed up with leggings and boots. and when i feeling lazy i just keep it on and use it as a night shirt to sleep in. it's that comfortable! i found the size to be spot on.,1,Knits
I expected better from this top  it is thin  will snack easy  and you have to wear a cami underneath. for the price  not worth it. definitely returned!,0,Blouses
It's a very light material  so you can wear it early spring or early fall when it's still fairly warm. such a cute jacket  has no zipper or buttons though  so definitely more for style/look than for a crazy rainy day use! love it!,1,Outerwear
I was a bit unsure when ordering because of the cut of this blouse. i have a lean athletic torso but i am a 32dd. sometimes tops like this can make me look heavy or pregnant. love the fit though. it fits lovely and comfy. it goes well with jeans or cream colored pants and will be a nice addition to my spring wardrobe.,1,Blouses
The shirt cuts too high up and is very awkward looking on. sent it back. wouldn't buy even on sale.,0,Knits
This dress is gorgeous in person  soft and wonderfully comfortable with two large pockets. it also comes with a cotton knit slip for added swing. i bought at size 6 which was two sizes smaller than my normal size 10 in retailer dresses. i have worn twice and each time 2 random strangers have complimented it. it dry cleaned beautifully and it is really fun to wear. the model is shows the neck wide open but it is very cute tied in a little bow. expensive maybe  but well worth it.,1,Dresses
I was not expecting to like this. i tried it on in the store on a whim. it happened to drape beautifully. this will be a great work dress for the summer with something underneath the bring up the neckline. the blue color is soft and pretty.,1,Dresses
I should have read the reviews first before ordering this top/!. ***buyers beware**: you will not get the same top delivered to you  as is shown in this picture. the top i got delivered does not have the little straps at all  and while there is a bow in the back  the back sides do not come together the same to form the bow. i hate to write a bad review  but come on retailer! i'd never expect this from you. it looks like any other peplum white top  not something special like the picture is o,0,Blouses
Every year around this time  our beloved retailer comes out with a wool sweater coat. i've seen every style over the last five years and this year they have outdone themselves!!! this coat is a dream. not too thin and not too thick...it's the perfect layering piece. the fabric has perfect stretch in it. the colors are lovely (i ended up with the cream color  but i loved the green too!!) in many sweater coats i prefer an xl  but because of the stretch the l was just perfect. i'm 5'8 and it hits wel,1,Sweaters
This top is lovely and flowy! it fits true to size  and the lace detail at the neck is perfect to make this top stand out. i felt like it was a little sheer  but it wasn't problematic enough for me to take away a star :-),1,Blouses
I wanted to love this top... it's gorgeous w/the beading and velvet. however  it really goes with nothing. i'm tall and slender... the top felt a bit cropped when i tried it on. very wide flare shape... but that wouldn't make me return it. what is making me send it back is the color. the grey is gorgeous  but the fabric is a buttery yellow color. i think i was picturing it more cream. i don't know what in the world you could wear this with... grey pants?! a grey pencil skirt?! it looks terrible,1,Blouses
I purchased this tank in white. the material is very soft  but it is very thick  which i was surprised by  but i still like it. the fit is a little boxy. i have an xxsp and it fits a little large. hangs perfectly - just like the photo. i almost sent it back just because of the boxy look  but i think i make it work this summer. going to keep it!,1,Sweaters
I have a few pairs of the stevie ankle  so i thought i try these. they have very little stretch and feel tight in the waist. the distressing near the front pockets is really apparent...like white stripes. they make the jean look overall cheap. not worth $198  in my opinion.,0,Jeans
This dress runs a bit small. the large arm holes were unflattering to my small chest. also  this dress seemed to make my belly protrude. it kind of made me look pregnant in a way that no other dress has! i could see this dress being flattering on someone with a very flat stomach or a large chest. not me!!,0,Dresses
These chinos fit great! they are extremely comfortable and true to size but note that they do loosen up quite a bit with wear. i bought all 3 colors!,1,Pants
It feels soft and like a good quality. however it really does run large and long. i was looking for a loose tank but this one was almost a tunic on my short height and even with a cardigan to give it a shape didn't work out. i also thought it would shrink in the dryer but it didn't. also wrinkles easily.,0,Knits
This is the perfect dress to wear casual or dress up a bit - perfect for fall and super comfy!,1,Dresses
I ordered this dress in the green color. the dress did not look like the picture. i returned the dress since it looked like something to wear to a farm barnyard dance. i returned the dress.,0,Dresses
This dress was an adorable a-line in the front and a shift dress (no pleats) in the back. tack onto that a high-low hemline and it's just trying to be too many things. would've loved to see this dress as a true a-line/fit-and-flare. it would've been perfect. fits true to size.,0,Dresses
This dress is just very unattractive. it is quite short-waisted  almost empire and so the pockets hit in an odd place. also it is very long - midi length - and the skirt is very wide. the effect is matronly  not cute at all. size-wise it fit true to size and it is a nice medium weight denim and the construction is good.,0,Dresses
Swingy and just the right weight for the office. the cream is ever so slightly sheer but looks really good with a darker bra  even for the office because you can't really see through it. i'm wearing this all the time this fall and winter with skirts  black pants  and skinny jeans,1,Blouses
"Got the coral reef color in a size medium. for reference  i say i am 5' 4"" because its easier than explaining that i am really 5' 3 and 3/4""  138-140 lbs.  36c bra. size-wise  i am all over the place. recently i lost weight and have been buying smalls and mediums and anywhere from an 8 to a 12 from retailer. i so wanted to love this suit and am still in love with the fabric and colors. everything in the medium fit except for the bra cups. i am not especially big but there was zero cup room.",0,Swim
These are great  but unfortunately ran small for me in comparison to my other pilcro jeans. i returned and the size i need is sold out now.,1,Jeans
These are cool jeans to have in a mound of typical denim jeans i have in my closet and these are like a thorwback of the 60s/70s made with modern  high quality denim. this is my first pair of 7 for all mankind denim  so i can't reference how they fit to their other jeans. however  based on typical pants sizing with other brands at retailer  these pants do run smaller than other brands  especially in the waist area. i ended up buying my size but clearly a diet will be in my near future because they,1,Jeans
This shirt is absolutely beautiful. however  it runs very small. proportion-wise it's okay in the shoulders  bust  and back but it's too short! definitely order up!,0,Blouses
This is so cute...i love the stripe and fringe combo.  i took my typical size  4. kind of short for a 5'7 frame  but love otherwise.,1,Dresses
"I thought i was getting this nice light weight white sweater but not the case.  it is a pretty heavy  nice thick cotton and beautiful made. it does run large. i got the small and love the oversize feel even on my 5'9"" frame.   but - it is not white  it is beige  and it is not light weight. i have enough beige sweaters in this look so this one is going back  even though it was a great buy on sale.",0,Sweaters
I read all the reviews about the fabric being see through  but liked the dress enough to give it a shot. it is soooo see through. this trally could only be worn on a beach. very disappointed.,0,Dresses
"Beautifully constructed and designed  this lovely sweater coat from rosie neira makes me anticipate fall weather more than i should. the fit is perfect for light layering and has a feminine silhouette. the wool feels like all my other boiled wool pieces--it's soft  slightly itchy  but tolerable. i wear a layer anyway so i hardly notice. just be aware for those that are extra sensitive. i purchased size mp and my stats are 5'3"" 135# 38/28/35",1,Sweaters
I was really looking forward to receiving this blouse in the mail. the color was beautiful in person and the photo does not show the nice beading around the neck. that being said  i was so disappointed in the fit. i ordered a size 00 and the arm length was way too long yet the body of the shirt was way too cropped. cropped enough where you could see skin on the sides. made no sense! hoping to order a few more sizes to see if i can find the right fit. order up for length  down for arm length ...,0,Blouses
I love the design of this top  however  it's quality is lackluster. the shirt is pretty short and would be more flattering (at least on me) if it had a few more inches. also it's pretty sheer  so figuring out under garments is a dilemma. i will still wear it because i love it. looks great with a denim vest over it!,0,Knits
Cute stripes and soft  but very pajama top like in feel/look... like if you wear it out  people will assume you've got the matching bottoms stuck under your pillow at home.,0,Knits
No  but i'm not a small person. i'm 5'8  a size 6 on top  8 on bottom. i don't love this on the model online  but i saw this on naomi's blog  love taza  and thought it looked amazing. i tried it on in my retailer  and while they only had a m/l  since i'm tall  i figured that'd be fine. oh. no. not fine. it's huge. like  it could almost cover a twin bed. it was a couple inches longer on me than on the model  and doesn't arc down in a drape nearly as well  so just looks  huuuge. i thought i was bein,0,Knits
I was so excited to receive this shirt. it is a beautiful color and material and very well made. i loved the lace detail and wanted to love the shirt. however  i put it on and the seem hit right at the top of my bust. it broadened my shoulders and the fabric started right at my bust so it flowed down from there making me look boxy and wide. i am a 32dd  5'3  and 115 pounds for reference. if you are more narrow and don't have a chest this would be absolutely adorable but sadly for me it had to go,0,Blouses
I purchased the medium in this sweater as that was all that was left. but it fit like a large if not an xlarge! it's a beautifully made sweater and really soft. i now think i know why it suddenly becomes available again here and there. it's not the kind of sweater you want to wear over sized because as beautifully made as it is  it's not that flattering if it's hanging on you. luckily it suddenly became available in a small which i quickly ordered and will keep my figures crossed that it's bette,1,Sweaters
The fabric and its texture didn't meet my expectations unfortunately. there were too much fray and cast-off of edge yarns of a fabric...   however this will fit if you wear over the swimming wears.,0,Dresses
